id,lat,lng
648082102060191744,41.42919068,2.15862336
648082379798507520,41.4813864,2.18797396
648082837745352705,41.3886581,2.1926964
648082861371822080,41.66995167,1.8629682
648082866673348608,41.5612906,2.00792148
648083170961793024,41.4833,2.31667
648083663700238336,41.3880704,2.1939314
648083921905696769,41.30211466,2.07319064
648084023676391424,41.4278648,2.1651947
648084380208902144,41.42123393,1.96841042
648084663546814464,41.4200706,2.1975999
648084678608470016,40.4203,-3.7058
648085353031684096,41.4032516,2.1523099
648086938457518080,41.40927515,2.16201084
648087023878864897,41.45433515,2.20750924
648087178589917184,41.56914586,2.01081353
648087329303867392,41.4758888,2.2817542
648087846897758208,41.9648406,2.8195039
648088022769135616,40.4577362,-3.5886246
648088023901577216,41.56914586,2.01081353
648088883201073152,40.4167,-3.70325
648089130187026433,41.9179111,3.20752819
648089264346005504,41.0755475,-0.2182448
648089298760282112,40.4618968,-3.6986812
648089650352025600,41.430913,2.1604362
648089697965731840,41.3787674,2.1917393
648089718681268224,40.4203,-3.7058
648089817431957504,41.55,2.1
648089977549639680,42.5073285,1.5290724
648090322375954432,41.97850471,2.80963475
648090449081561088,42.1,1.85
648090765504192512,41.75916667,0.96638889
648090949143425024,41.3079264,2.0111752
648091104823353344,42.28915721,3.27829839
648091473414479872,10.496,-66.8983
648091618227019776,41.3833,2.08333
648091697943941120,41.3879,2.16992
648091719326523393,41.15,1.11667
648091963628081152,41.1208697,1.2505043
648092117554720768,39.4702,-0.376805
648092398640230400,41.47764095,1.61202674
648093013110071296,41.52338445,2.22333687
648093176230752256,41.75916667,0.96638889
648093931746521088,41.38782568,2.12064401
648093964394860544,40.4167,-3.70325
648094041070964736,41.3993492,2.1219699
648094083898970112,41.75,1.8
648094746565472257,40.4203,-3.7058
648094760280784896,10.496,-66.8983
648095045921447936,41.3913918,2.1617501
648095315476774912,41.3913918,2.1617501
648095325442453504,41.62953766,0.89208419
648095751294308352,41.7333,1.83333
648095806667554816,41.638401,2.36341
648095942202134530,41.61777778,0.62666667
648096326249418752,41.12066963,1.1938604
648097325378879488,41.3788,2.16296
648097762999988224,41.40293714,2.19692333
648098465306812417,40.4557389,-3.6958489
648098635150815232,41.15,1.11667
648098812230303744,41.60733388,2.2939375
648099208172576768,41.49305419,2.02951741
648099351676350464,41.430439,2.1731999
648099473680396288,41.37522914,2.12046574
648099778862039041,40.4203,-3.7058
648099788924301312,41.13821329,1.05278698
648099794322259968,10.496,-66.8983
648099867336704000,41.3167,2
648099883220631552,41.38643733,2.16370115
648100254194253824,41.38643733,2.16370115
648100266911379456,41.618607,2.681536
648100469097672705,42.57303003,1.9692318
648100932631285760,42.1,1.85
648101891159785472,41.1869026,1.5384271
648102167841275905,41.9738298,2.809256
648102925579997184,41.37908309,2.13953798
648104160785756160,41.69985759,2.84338333
648104230163730432,41.43859866,1.86639791
648104292163977216,41.38643733,2.16370115
648104821979942913,40.4203,-3.7058
648104839151423488,10.496,-66.8983
648105083893321728,41.36295332,2.07269346
648105295437103104,41.2833,1.25
648105991528181760,35.76992866,-5.81342112
648106104463847424,41.4055595,2.1680501
648106507704369152,41.48210122,1.91502861
648107822769684480,41.67257411,0.8944835
648108445430886400,41.3677,2.0561
648108516318703617,41.6167,0.616667
648108989050454017,41.831262,2.8748243
648109022026055680,41.5466104,2.4318338
648109123075227648,41.67408274,2.21090759
648109160131919872,41.37853952,2.13919841
648109230801747968,37.3269935,-5.4176996
648109848551419904,40.4203,-3.7058
648110048602890240,41.4950667,2.2956236
648110085756059648,41.40710295,2.1546347
648110195806208000,41.4667,2.08333
648110256791363584,41.68001688,2.79478476
648110316556054528,42.05104812,2.25589939
648110690214002688,41.4949914,2.2956531
648110916639178752,41.6167,0.616667
648112462370312192,41.374691,2.12942
648112892999434240,40.71478835,-73.99896244
648113309124808705,40.46785411,-3.71875509
648113758204755968,41.54034364,2.1091141
648114881128853504,40.4203,-3.7058
648114927551553536,41.1208589,1.25046
648115108661620737,41.4123116,2.198249
648115148847104000,41.55793,1.5847
648115194510622720,40.8938762,0.8047059
648115304522878976,41.84139585,2.24703239
648115485091885060,41.4011441,2.13623918
648115554415341570,41.2667,1.76667
648115577760972800,41.4112206,2.20383
648119113680875520,41.9667,1.88333
648119761893769216,38.9888012,-1.8601191
648119920224415745,40.4203,-3.7058
648120275704381440,41.58611426,2.32474123
648120348316205056,41.3652543,2.0538258
648120548271067136,41.58,2.18111111
648121121464844288,41.2875053,1.2477594
648121621631369217,41.55375214,0.70614219
648121628891725824,41.3651722,2.0538603
648122329474703360,41.58027778,2.50861111
648123209523548160,41.2929594,2.0691486
648123678484512768,42.2667,2.96667
648123745996013568,41.4377717,2.01675061
648123820927266816,41.3769334,2.1554904
648124106005721088,41.5526914,2.0070295
648124135214829568,41.6,2.63333
648124242383405056,41.40585017,2.13859318
648124618713235456,41.38534259,2.15667321
648124949253656576,40.4203,-3.7058
648125048486797312,41.436273,2.216874
648125323545047040,41.436273,2.216874
648125594136387584,41.6833,2.8
648126035326668800,34.0839019,-118.28727029
648126070659678208,41.39822398,2.15578507
648126738208305152,41.40624189,2.18827534
648126767178350592,41.39822398,2.15578507
648126981955973120,41.34470444,2.04408794
648127217189396480,41.39822398,2.15578507
648127387088093184,41.38736944,2.14181944
648127385762664448,41.3652965,2.053588
648127617015484416,-31.3989,-64.1821
648128183418515456,41.39,2.16431
648128184534306816,41.00998809,0.3860384
648128638873903108,41.3855896,2.18363
648128745363107840,41.41381982,2.15326103
648129296611934208,19.4285,-99.1277
648129549344055296,41.43850388,2.21846656
648129817108480000,41.15,1.11667
648129849878515712,41.3839708,2.1414174
648129977351704576,40.4203,-3.7058
648130690026831872,-31.3989,-64.1821
648130929517424640,41.7333,1.83333
648131211819225089,41.3923111,2.1563799
648131316697956352,41.88270833,-87.62266667
648131822736556032,41.53854695,1.89347609
648132697341100033,42.35,1.46667
648132938064883712,41.4145369,2.1888685
648133006125887488,41.38372777,2.15286385
648133913554980865,41.15,1.11667
648133990902312960,41.95977188,3.03824754
648134597600002048,41.6167,2.3
648134608144453632,41.6912689,2.2876401
648134787694206976,42.352493,1.4545192
648135017269297152,40.4203,-3.7058
648135034524729344,10.496,-66.8983
648135177273634816,42.37244779,1.88504517
648136070538792961,10.488,-66.8792
648136879431356416,41.7833,3.03333
648138207004131328,36.7055248,-4.4521993
648138405012967425,41.4875238,2.1866288
648138465637462016,41.37888889,2.17386111
648139409540444160,41.43914886,2.16570201
648140044612431872,40.4203,-3.7058
648140060278190081,10.496,-66.8983
648140231649165312,41.56111111,2.00805556
648140620721188864,41.4833,2.31667
648141056836546560,41.562538,2.082844
648141517849145344,41.3667,1.71667
648141780492247041,41.37730502,2.08480356
648141820522721280,42.1376473,3.07145653
648143448038469632,41.2333,1.81667
648144780040474628,41.5612906,2.00792148
648145082101579777,40.4203,-3.7058
648145099856080897,10.496,-66.8983
648145367540858880,41.54089367,2.45131976
648146150151819264,41.3953666,2.1681296
648146321438842881,44.64005015,-63.56891809
648146922620907520,41.51646851,2.36071804
648146987595001856,41.4758983,2.2818027
648147266352599040,41.3855139,2.1833548
648147367963815936,36.7333,-5.16667
648148309442437120,41.97115454,3.144326
648148408646172672,41.5833,2.55
648148935320698880,41.1437104,1.3935668
648149834440949761,10.488,-66.8792
648150116172300289,40.4203,-3.7058
648150134740508673,10.496,-66.8983
648150160208347136,41.39808029,2.1713542
648151009097859072,41.5833,1.63333
648151276040011776,41.8,1.95
648151310223720448,41.3795684,2.19233759
648151613627060224,41.5261877,2.1680298
648152241652768768,41.4758362,2.2817239
648153076549947396,41.4813864,2.18797396
648153769813934080,53.4245942,-7.8846083
648154219011309569,41.58274813,2.54791617
648155146183053312,40.4203,-3.7058
648155287375843328,41.37757843,2.07590394
648156045592920064,41.47367468,2.08488107
648156414716846080,40.42130208,-3.7169936
648156750852526080,41.4667,2.26667
648156977458102272,40.6167,0.6
648157361207574528,41.7833,1.1
648157442367426560,41.7333,1.83333
648158429022957573,41.68510482,2.79528022
648159675750445057,41.69838031,2.50958136
648160180488704000,40.4203,-3.7058
648160376694026241,41.44416667,2.23805556
648160474715062272,41.9167,2.2
648160734224846848,41.83723881,2.80864336
648160799379357696,41.3833,2.18333
648161492232114177,36.7055248,-4.4521993
648161793961951232,42.23196142,2.28719572
648161909359935488,41.49305419,2.02951741
648162185479331841,41.783237,3.0355133
648163650625105920,41.38122545,2.15246443
648163777163227136,41.3919731,2.1906849
648164597636202496,41.42919068,2.15862336
648164794252546050,41.1342991,1.30696365
648165218049064960,40.4203,-3.7058
648165504495034368,7.76695,-72.23365
648165616499716097,41.3893832,2.193464
648165955965747201,41.3877183,2.1881569
648166002967097344,41.38011169,2.13356519
648168045836410884,41.3927917,2.14569
648168307489681408,41.3908033,2.190892
648168759765549056,41.5371071,1.8730851
648168847158169600,37.9976227,-1.1408578
648168872391102464,41.390788,2.190905
648168940124962817,39.1329357,-1.0655582
648169152935534592,41.38677,2.1949111
648169675663241216,41.3907996,2.1908805
648170006111494144,36.723333,-4.411667
648170196092325888,41.22123465,1.53327542
648170247233531905,40.4203,-3.7058
648170326082387968,42.5008643,1.5121505
648170524112195584,41.52557444,2.10895111
648170549017837568,41.40075211,2.17826979
648170924882026496,41.38364277,2.16640289
648171112711360512,41.3833,2.18333
648171529105219584,41.22436009,1.72584471
648172316669706240,41.3667,1.16667
648172944829620224,42.5008151,1.5121905
648173056347762688,41.2404242,1.8113064
648173145782882304,41.3907684,2.1908926
648173396799434752,51.54628759,-0.06175031
648175061120229377,41.38643733,2.16370115
648175279425236992,40.4203,-3.7058
648175417220796416,41.11810341,1.2555091
648175678098120704,42.5008768,1.5121694
648175817105776640,41.3833,2.18333
648176442975592448,41.11810106,1.25551241
648176589176500224,41.78395416,1.84412413
648176823365275648,41.3833,1.1
648177121647456258,41.6667552,2.25885316
648177148411383808,14.55715764,-90.73668147
648177567510495232,43.2858432,-2.9657624
648177811375702016,41.11810683,1.25554016
648178156109697025,41.4667,2.08333
648178275706142720,43.285823,-2.9657649
648178356219969536,41.7880501,1.9864
648178355922046976,41.3778305,2.1432099
648178948560584704,41.11810701,1.25552134
648179754793701376,41.39003628,2.17125819
648179943927508992,41.5453144,2.0877315
648180227038924800,41.4777794,2.08354
648180322140483584,40.4203,-3.7058
648180435743338496,41.7852258,3.02790512
648180768750071808,36.7055248,-4.4521993
648181026209050625,41.11811068,1.25556082
648241563685027840,37.997646,-1.1409014
648238123281948672,41.5633232,2.001847
648229212881596416,42.5009519,1.5120852
648227620652490752,42.5009618,1.5120931
648243871516880897,41.966924,2.809604
648244148475154433,41.42194167,2.18684722
648237264653434883,39.4660807,-0.3633272
648244559160430592,39.4660518,-0.3632851
648244564545945601,37.3880132,-5.9202126
648244685807439872,41.980377,2.8216
648244755076399105,41.8312568,2.8748382
648236513449365504,41.5633321,2.0018606
648244875868176384,41.3855093,2.1833064
648244893601677312,43.54155,-5.67351
648245021259485184,41.5633413,2.0018677
648245135201947648,41.7241509,2.5447204
648245291573977089,36.1629012,-5.3551139
648245708143919104,40.45909307,-3.69777373
648245726275862528,41.7493232,1.90378912
648245741102592000,40.4203,-3.7058
648245915862614016,41.831264,2.8748246
648246262618189825,10.46627317,-66.86083043
648246314455695360,42.8755187,-8.5553426
648246511038500866,-10.9834932,-37.0533288
648247238930628608,40.4062222,-3.7477061
648247284614983680,40.3898643,-3.7331934
648234856070180864,36.5959333,-6.233684
648247686055993345,40.3818267,-3.6744919
648247808043184128,42.9567981,-7.5556075
648247831241883648,41.3971834,2.1824852
648248070908588033,38.90532433,1.42825642
648248125694545920,41.39,2.16431
648248157109923840,43.3487367,-8.3450978
648248351209725954,41.5633275,2.0018867
648248457250082816,40.6436983,-3.1484711
648248572006256640,43.3487076,-8.3450592
648248733591838720,38.2766003,-3.6097942
648248908934684672,41.39425373,2.12616762
648248962294657024,40.4591249,-3.69769328
648248964370841600,39.4739922,-0.3601376
648237425303625732,43.3931946,-3.4502615
648249384245809152,41.3853283,2.18365
648249392466665472,37.37120943,-6.03329127
648249475291566084,41.54027554,2.44054532
648249512071446528,39.5620708,2.6697439
648249574050672640,40.4009352,-3.6655498
648249816384933888,39.5620708,2.6697439
648249985889341440,39.5620708,2.6697439
648250221168852992,41.443016,2.225177
648250431139913728,40.4009204,-3.6655364
648250777853521924,40.4203,-3.7058
648250790176555008,40.45727239,-3.69985073
648250801987670017,42.0148549,2.2406106
648230870013341696,37.9975959,-1.1408689
648251562670866433,40.4008002,-3.6654771
648251666878169088,41.68944276,2.49165113
648251941760466945,40.3789929,-3.7509358
648252274205138944,40.4009105,-3.6655072
648252474827141120,41.38775703,2.17803379
648253316644872192,40.4009393,-3.6655483
648253444331995137,11.02241,-63.82521
648253824562515968,41.3908143,2.19093
648254672432721920,41.51351351,1.92500342
648255814164021248,40.4203,-3.7058
648256553972289536,40.45909606,-3.69770826
648257102339801088,40.3903767,-3.73938
648257301044981760,37.1576915,-3.6000453
648257858736361474,38.790672,0.1660721
648258890346459137,41.442877,2.225144
648259157615771649,24.6446356,46.7010566
648259165241114626,41.37903259,2.13927556
648259585032200193,40.3898643,-3.7331934
648260263939055617,40.45909858,-3.69775013
648260469896163329,40.38730348,-3.72174908
648260693586677760,41.55541256,2.26542427
648260844749352960,40.4203,-3.7058
648260975074918401,41.3985129,2.1549686
648263022939496448,7.56546,-69.15057
648264537255374848,40.47473613,-3.71326807
648264806684823552,40.4289719,-3.7200054
648264826091896834,40.4064889,-3.6749869
648265525894774784,40.4289697,-3.7199976
648265873971482624,40.4203,-3.7058
648266392702164992,42.0148765,2.2406389
648266809016127488,37.983,-1.1302
648230029827162112,43.5411749,-5.6653295
648269265490051074,40.42852639,-3.70718291
648269937400774656,-12.1459688,-77.0038421
648270911636836352,40.4203,-3.7058
648272959606521856,40.42619811,-3.71131707
648273831736422400,7.56546,-69.15057
648275945401376769,40.4203,-3.7058
648278712228691968,40.40904077,-3.67487606
648280465011376128,40.42959562,-3.55989385
648280976032829440,40.4203,-3.7058
648282022562123776,43.3932125,-3.4502922
648284193076547584,26.4131708,50.0259779
648286012213325825,40.4203,-3.7058
648291042312065024,40.4203,-3.7058
648293048284135425,51.5063,-0.1271
648293247379312640,41.3857,2.17
648296076353540097,40.4203,-3.7058
648296411658743808,11.02291,-63.82677
648299213923614720,11.02263,-63.82589
648304167858081793,41.3855896,2.18363
648304487745122308,41.3855896,2.18363
648306890158374913,11.02211,-63.82426
648312116756152320,41.6517,-0.8813
648316990009016320,10.209282,-68.008805
648328871616626688,51.500405,-0.2253265
648330770394689536,8.26574845,-62.76783125
648334785836789760,10.5,-66.9167
648338555450757120,28.1302,-15.4397
648339607323545600,41.38666667,2.17
648347404660441088,10.0636,-69.3347
648350691145158656,41.54188474,2.43554982
648357404837478400,41.3857,2.17
648361115819241472,40.4203,-3.7058
648367432600559616,41.5637645,1.9997946
648374794027712512,37.1207871,-5.4598401
648374891809521664,37.1207871,-5.4598401
648375018070638592,37.1207871,-5.4598401
648375114254413824,37.1207871,-5.4598401
648383087861202944,39.5549653,2.6986821
648383423065755648,39.5549428,2.6986783
648386480239443968,41.373341,2.074324
648387158408097792,40.41458133,-3.69844163
648397112225460224,42.8347678,-1.6684276
648400798657970176,42.81807027,-1.65834005
648402711449239552,39.4692,-0.3768
648403046351790080,43.3627869,-5.8416143
648403069160566784,41.39433869,2.14936528
648403922659508225,42.8347678,-1.6684276
648404413002833920,41.9833,2.81667
648404494347313153,40.39899664,-3.62940912
648410453434073088,41.39429189,2.14936644
648415216934461440,40.4618933,-3.6986807
648415756384882688,40.4618933,-3.6986807
648417139817320448,43.350089,-4.047903
648425137780359168,39.5690244,2.6490762
648427548133560320,39.5690362,2.6490727
648432902460452864,40.4203,-3.7058
648433133998637056,39.5690377,2.6490828
648434927676076032,41.3913533,2.1482734
648435043489181696,41.416987,1.9243866
648435353129381888,39.5690303,2.6490865
648435489125593090,36.7054801,-4.4511478
648435851907723264,41.380503,2.1426421
648436358005059584,36.7054801,-4.4511478
648438504289124353,36.7054801,-4.4511478
648438959538745345,39.569215,2.649219
648442171411009537,41.64904019,-4.7136284
648442668444426240,36.7054801,-4.4511478
648442950544936960,36.7054801,-4.4511478
648444474541109248,39.5693248,2.6492922
648445437008060416,41.6705192,0.8164424
648448008485408770,37.983,-1.1302
648452532365340673,42.0125,2.60388889
648455302623457280,41.3826562,2.1690342
648459909152043008,41.3791055,2.1293713
648463106356609025,43.2687,-2.9461
648471085072166912,36.713768,-4.4512311
648478444276191234,41.3879,2.16992
648485082903150593,10.5,-66.9167
648493118967296001,51.5063,-0.1271
648493326346272768,39.4692,-0.3768
648498586657927168,41.378961,2.091602
648504595350704128,38.7906724,0.1660596
648505505099350016,41.6167,2.55
648505524166770688,41.12267186,1.24979542
648505540381966336,38.7906303,0.1660528
648507582609510400,42.85771987,-2.69765862
648518285885988864,41.6167,2.55
648519762322944000,39.5715,2.6469
648532789193641984,41.38525311,2.1835238
648538592503988224,41.3857,2.17
648583721193312256,40.4203,-3.7058
648585205108854788,43.3626806,-5.84165
648602600972156928,37.4116459,-5.9927828
648603121044881408,41.3775743,2.1454996
648621106144878592,37.38784995,-6.06732925
648624038282178560,37.38785001,-6.06733002
648640533280088064,43.2687,-2.9461
648734886354747392,43.2687,-2.9461
648707673752473601,41.4011859,2.1400049
648789768797560832,41.4011567,2.1400928
648792548518047744,43.2578195,-5.7803459
648794069011963904,41.38477486,2.14981928
648810395524722688,28.1302,-15.4397
648819282109927424,41.375123,2.086099
648840609294237699,39.4692,-0.3768
648841883851071488,41.390821,2.1909219
648855716447424512,37.983,-1.1302
648870802226606081,10.4969751,-66.8780059
648881855819837440,39.5549488,2.6986718
648882805414469632,39.7234032,2.9066253
648897261171118080,37.983,-1.1302
648903518808604672,41.5411604,2.1015456
